filename,full_path,building,image_type,datetime,latitude,longitude,resolution,camera_make,camera_model
IRX_0215.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0215.JPG,Unknown,Thermal,2022-11-02 11:14:02,40.51507425,-74.43281109,640x512,Autel Robotics,XT706
IRX_0216.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0216.JPG,Unknown,Thermal,2022-11-02 11:14:06,40.51504984,-74.43283035,640x512,Autel Robotics,XT706
IRX_0217.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0217.JPG,Unknown,Thermal,2022-11-02 11:14:09,40.51499958,-74.43286419,640x512,Autel Robotics,XT706
IRX_0218.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0218.JPG,Unknown,Thermal,2022-11-02 11:14:13,40.51492015,-74.43292629,640x512,Autel Robotics,XT706
IRX_0219.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0219.JPG,Unknown,Thermal,2022-11-02 11:14:16,40.51486413,-74.43300048,640x512,Autel Robotics,XT706
IRX_0220.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0220.JPG,Unknown,Thermal,2022-11-02 11:14:18,40.51484448,-74.43302608,640x512,Autel Robotics,XT706
IRX_0222.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0222.JPG,Unknown,Thermal,2022-11-02 11:14:21,40.51480613,-74.43308076,640x512,Autel Robotics,XT706
IRX_0221.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0221.JPG,Unknown,Thermal,2022-11-02 11:14:20,40.51483032,-74.43304488,640x512,Autel Robotics,XT706
IRX_0223.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0223.JPG,Unknown,Thermal,2022-11-02 11:14:23,40.51476737,-74.43314445,640x512,Autel Robotics,XT706
IRX_0224.JPG,/content/drive/My Drive/University/OLD/SeniorDesign_Drotis/Data/11 2/IRX_0224.JPG,Unknown,Thermal,2022-11-02 11:14:25,40.51474989,-74.43317687,640x512,Autel Robotics,XT706
